,Unnamed: 0,id,author_id,text,created_at,neg,neu,pos,score
214,14,1383175537695326209,1358252649750147073,"@BBVAProvincial
El día de hoy fue bloqueda la cuenta de mi madre y de mi padrastros. C.i 81939187 Nuris Núñez y 15207134 Alvaro Navarro. De la tercera edad  no tienen celular y colocaron mi nro telef. la sra Argelia García y María Concepción Martin dejaron sin comprar recursos ba",2021-04-16T21:48:41.000Z,0.9877408146858215,0.010673731565475464,0.001585442223586142,neg
215,15,1383162792614756353,80080021,"@BBVAProvincial señores    reviso mis cuentas y donde esta mi fondo mutual,,no aparece en mi estados",2021-04-16T20:58:02.000Z,0.8070401549339294,0.18985991179943085,0.003099842229858041,neg
216,16,1383162636003635203,767485302218825730,@BBVAProvincial https://t.co/39my2WzItB,2021-04-16T20:57:24.000Z,0.017333704978227615,0.9432570934295654,0.03940913826227188,neu
217,17,1383162562523623426,80080021,"@BBVAProvincial señores    reviso mis cuentas y donde esta mi fondo mutual,,no aparece en mi estados",2021-04-16T20:57:07.000Z,0.8070401549339294,0.18985991179943085,0.003099842229858041,neg
218,18,1383162381811990528,80080021,"@BBVAProvincial señores    reviso mis cuentas y donde esta mi fondo mutual,,no aparece en mi estados -",2021-04-16T20:56:24.000Z,0.8887752890586853,0.10847757011651993,0.0027471219655126333,neg
219,19,1383162318423531531,80080021,"@BBVAProvincial señores    reviso mis cuentas y donde esta mi fondo mutual,,no aparece en mi estados ---",2021-04-16T20:56:09.000Z,0.7968804836273193,0.1992957592010498,0.0038237404078245163,neg
220,20,1383162258713370628,80080021,"@BBVAProvincial señores    reviso mis cuentas y donde esta mi fondo mutual,,no aparece en mi estados",2021-04-16T20:55:55.000Z,0.8070401549339294,0.18985991179943085,0.003099842229858041,neg
221,21,1383158483596546051,1247106731840241664,#Hoy | Cumpliendo las normas de bioseguridad personal @oaivssbarinas visitó las entidades bancarias @BcoBicentenario y @BBVAProvincial  para brindar atención a nuestros adultos mayores. #IVSS @NicolasMaduro @MagaGutierrezV @ivssoficial https://t.co/9mWvrkBOva,2021-04-16T20:40:54.000Z,0.03049696609377861,0.89191073179245,0.07759229838848114,neu
222,22,1383141809971470338,4471961357,"@BBVAProvincial Deberían implementar actualización de datos, por lo.menos número telefonico",2021-04-16T19:34:39.000Z,0.07581730931997299,0.9196801781654358,0.004502495750784874,neu
223,23,1383133113874731009,921920231869681665,@StormCR30 @Victor_T07 @luxjdp @BBVAProvincial @SergioRamosCR @LuisitoComunica,2021-04-16T19:00:06.000Z,0.017856188118457794,0.7723008394241333,0.20984295010566711,neu
224,24,1383125566962946050,151425419,"📍@bbva destinó 7,7 mill. € a iniciativas de emprendimiento en 2020 👉🏼Su apoyo ha beneficiado a 2,6 millones de emprendedores https://t.co/rgs0ZF5irL @FMBBVA, @BBVAMomentum, @bbva_argentina, @BBVA_Colombia, @BBVA_espana, @GarantiBBVA, @BBVAProvincial, @BBVA_USA @BBVAInnovation",2021-04-16T18:30:07.000Z,0.07177407294511795,0.5419140458106995,0.38631194829940796,neu
225,25,1383121570982416384,179404658,@BBVAProvincial ¿Cuando van a colocar para cambiar el numero de teléfono de manera online? Por la situación PANDEMIA se hace cuesta arriba ir a una oficina del banco. Gracias.,2021-04-16T18:14:14.000Z,0.8480764031410217,0.14630524814128876,0.005618377588689327,neg
226,26,1383087595635105792,56856479,@AngelSubero @BBVAProvincial Por la página web,2021-04-16T15:59:13.000Z,0.014808803796768188,0.935665488243103,0.049525655806064606,neu
227,27,1383085324348354563,99167558,"Sres. @BBVAProvincial hace días intento hacer un reclamo por una transacción no reconocida. Por teléfono me dicen que es por la página web, en la página web dice que en una agencia. Finalmente, cuál es procedimiento? Por favor.",2021-04-16T15:50:12.000Z,0.9503204822540283,0.04742846637964249,0.0022510529961436987,neg
228,28,1383079821555740673,1543246147,"Amigos @BBVAProvincial por favor informar del cierre oficinas en Lagunillas y PDVSA? @SudebanVzla, adicional cero cuentas en verdes,  solo para jurídicas, y las cuentas personales? Abran el compás para todos así nos apoyan en estos tiempos tan duros, o solo cuando les conviene?",2021-04-16T15:28:20.000Z,0.9169256687164307,0.07899945229291916,0.004074931610375643,neg
229,29,1383078804869025797,1679468156,"Agradecemos a nuestros #Aliados y #Donantes que contribuyeron durante el primer trimestre del año:

@guairep @ESCGabogados #GonzálezGómezAsesoresContables @Refrinox #Oxicar @bnc_corporativo @Seguros_Vzla #SolucionesBGM @BBVAProvincial @SupraBT #ParamoCafé @LaPralineCcs @campusb https://t.co/9RkLImw8Qv",2021-04-16T15:24:18.000Z,0.03349299356341362,0.34728989005088806,0.6192171573638916,pos
230,30,1383077779743371265,603049818,"Buenos días @BBVAProvincial, usando la aplicación de Android de Dinero rápido al guardar la imagen tras un pago, dice que quedó guardada, pero no logro encontrarla. ¿Pudieran decirme la carpeta donde la deja? #DineroRapido #PagoMovil",2021-04-16T15:20:13.000Z,0.029083847999572754,0.9651116728782654,0.005804505664855242,neu
231,31,1383074631817568257,220554372,"@salaprensaCantv @BcodeVenezuela @BcoBicentenario @BancoExterior @Banesco @TUBFC @bcodeltesoro @BVCinforma @MercantilBanco @BBVAProvincial @BODoficial @Bancaribe @SofitasaBanco @100x100Banco @salaprensaCantv, Mi número termina en 7 y ya me han cortado la línea 2 veces antes del 15, y si tengo chance de pagar hasta el 27 entonces no entiendo que sucede?",2021-04-16T15:07:43.000Z,0.9920017719268799,0.0067410580813884735,0.0012572006089612842,neg
232,32,1383074485549551616,220554372,"@salaprensaCantv @BcodeVenezuela @BcoBicentenario @BancoExterior @Banesco @TUBFC @bcodeltesoro @BVCinforma @MercantilBanco @BBVAProvincial @BODoficial @Bancaribe @SofitasaBanco @100x100Banco Esta semana se fue la línea desde el lunes y ayer restauraron el servicio en la zona y a mi casa llego sin internet, ya cancelé la última factura espero que hoy vuelva el internet.",2021-04-16T15:07:08.000Z,0.9922452569007874,0.006607357878237963,0.0011474083876237273,neg
233,33,1383060310530138113,970519954989764608,"@BBVAProvincial sres del banco provincial necesito mi transferencia , una se hizo efectiva dos dias despus del 13 y aun epero la otra q se hizo el mismo dia. a las 9am o es q debo esperar hasta despues de las 2 pm?'''???",2021-04-16T14:10:48.000Z,0.3082596957683563,0.6760838627815247,0.015656456351280212,neu
234,34,1383054858924789766,51250896,"@BBVAProvincial Creo que la forma como adaptaron el sistema es engorroso, la idea es que solo llegue un SMS con el monto y código para poder autorizar la transacción y no tener que entrar a la aplicación",2021-04-16T13:49:08.000Z,0.9952887296676636,0.0037318840622901917,0.000979383010417223,neg
235,35,1383053068766437379,970519954989764608,"@BBVAProvincial muy buen dia les acabo d enviar unDm con una informacion que necesito resolver por favor, mucho coronavirus por donde vivo para estar saliedo al banco a reclamar algo por favor necesito respuesta. gracias",2021-04-16T13:42:02.000Z,0.10431324690580368,0.8612093329429626,0.034477390348911285,neu
236,36,1383023948548476931,1217461382381260800,@BBVABancaRespon @BBVAProvincial en que me mamas el guevo maldito banco hijo de puta,2021-04-16T11:46:19.000Z,0.9965832829475403,0.0016885240329429507,0.0017281995387747884,neg
237,37,1382910769734561792,1101305438765764610,@pxndaxxx @BBVAProvincial Jejeje creeme que te estás quedando corto cuando subestimas a las mafias organizadas cariño mío.,2021-04-16T04:16:35.000Z,0.9619705080986023,0.03322868421673775,0.004800830967724323,neg
238,38,1382891229499756546,210572689,"@BBVAProvincial 
Buenas noches como haría que tengo vencida clave internet",2021-04-16T02:58:56.000Z,0.2685917615890503,0.7168582677841187,0.0145499212667346,neu
239,39,1382871504568868864,233643729,@BBVAProvincial Necesito actualización de celular y no puedo dirigirme al banco por cuestión de salud,2021-04-16T01:40:33.000Z,0.9914770722389221,0.007231380324810743,0.0012915097177028656,neg
240,40,1382857334460985344,864456516564381696,"@BBVAProvincial La página de ustedes la echaron a perder, era la página más fácil , práctica, rápida, estoy utilizándola por un cliente que me deposita allí, pero es muy mala, hasta la del banco de Venezuela es más practica que la de ustedes, Mejorenla",2021-04-16T00:44:15.000Z,0.8627298474311829,0.131448894739151,0.0058212885633111,neg
241,41,1382847961319739396,708358411449180160,@BBVAProvincial Buenas noches para cuando piensan subir las tarjetas de crédito q son el único banco q no las sube desde hace 2 años.,2021-04-16T00:07:00.000Z,0.9946411848068237,0.003971097059547901,0.0013877346646040678,neg
242,42,1382847793606316035,46769115,@BBVAProvincial cómo puedo aumentar los límites de mis tarjetas solo tengo 500 bolívares en cada una,2021-04-16T00:06:20.000Z,0.8824612498283386,0.11356029659509659,0.003978482447564602,neg
243,43,1382837084516401158,63999374,@BBVAProvincial Buenas noches para saber que oficina están laborando? Gracias,2021-04-15T23:23:47.000Z,0.011351334862411022,0.9823476076126099,0.006301123648881912,neu
244,44,1382801846163619843,2347145329,"@BBVAProvincial Como recupero mi clave de acesso , perdi el tlf y no recuerdo la clave del correo",2021-04-15T21:03:45.000Z,0.8016719818115234,0.19559817016124725,0.0027298987843096256,neg
245,45,1382779346201497604,80879230,"@BBVAProvincial hola Buen dia, la actualización de datos se hacen exclusiva por una #AgenciaBancaria  necesito actualizar mi #NumeroCelular",2021-04-15T19:34:21.000Z,0.003941527102142572,0.9840338230133057,0.012024682015180588,neu
246,46,1382767231587786752,1363109133545799681,@sonadormorboso Si claro pero si vas a ir al banco a cambiar el número no va a ir el estafador con el dedo de uno. Tampoco se va a saber de memoria todos los datos xq me preguntaron todo todo lo q está en sistema y aún así no se podía hacer nada por la puta firma. @BBVAProvincial  no sirven,2021-04-15T18:46:13.000Z,0.995681881904602,0.0030165601056069136,0.0013016113080084324,neg
247,47,1382766335730540544,1317972274075607043,@BBVAProvincial Buenas tardes estimados amigos de provincial por que sera q no se refleja el deposito en cuenta fideicomiso abonado por pdvsa a sus trabajadores y en cuentas nominas si se refleja desde ayer . ..,2021-04-15T18:42:39.000Z,0.9908596873283386,0.007839862257242203,0.0013005408691242337,neg
248,48,1382760993164496899,77392557,"Buenas tardes @BBVAProvincial, ¿cual es el procedimiento para solicitar la emisión de una nueva TDD, dónde se realiza el procedimiento?",2021-04-15T18:21:25.000Z,0.03989603370428085,0.9554024934768677,0.00470146955922246,neu
249,49,1382756812336812032,1363109133545799681,"@BBVAProvincial Con la pandemia y todo colapsado prestan un servicio patético. Cómo es posible que para actualizar un número de teléfono de tu cuentaa hasta tengas que llevar una carta y una copia de cedula, explicando el porque, una vaina que es de uno",2021-04-15T18:04:49.000Z,0.9965792298316956,0.00237099826335907,0.0010497582843527198,neg
250,50,1382752308916813828,1381385530789756929,"@BBVAProvincial Buenos días, están abriendo cuentas??",2021-04-15T17:46:55.000Z,0.013387763872742653,0.9812368154525757,0.005375472363084555,neu
251,51,1382733611443576833,150661360,@BBVAProvincial buenas tardes. Si mi tarjeta de débito se vence este mes y solo ha habido una semana hábil en la que solo trabajan en 10 de sus oficinas de mi ciudad... ¿Podré seguir usándola sin necesidad de ir a una agenda a renovarla? Gracias.,2021-04-15T16:32:37.000Z,0.22452391684055328,0.759990394115448,0.015485759824514389,neu
252,52,1382733089613418499,871562244,"Pena ajena @BBVAProvincial que uno pase media hora en cola para sacar efectivo, no avance, te digan que no va a dar chance que te atiendan y de paso cuando la gente se queja el chamo sale con que ""este señor aquí lleva como ,3 días viniendo y no ha sacado"", ¿de quién es la culpa?",2021-04-15T16:30:33.000Z,0.9968869090080261,0.001923191361129284,0.0011898957891389728,neg
253,53,1382730933040730117,838668702,@BBVAProvincial Buenos días una pregunta tendrán targeta de débitos ya q perdí la mía,2021-04-15T16:21:58.000Z,0.286924809217453,0.7053112387657166,0.00776395620778203,neu
254,54,1382730440113594369,72461546,"@BBVAProvincial Buenos días, quería saber cuáles son los requisitos para solicitar un credinómina. Gracias de antemano",2021-04-15T16:20:01.000Z,0.005909713450819254,0.9789440631866455,0.01514619030058384,neu
255,55,1382728210983624705,701288017781256192,"@BBVAProvincial Buenas tardes, cuales son los requisitos?",2021-04-15T16:11:10.000Z,0.0103270523250103,0.9775089025497437,0.01216402929276228,neu
256,56,1382720982515904514,386779535,"@BBVAProvincial Buenos días, desde ayer en la mañana se realizo un pago movil desde mi cuenta en el Provincial a otra cuenta en Banesco y esta es hora que no aparece el dinero en el otro banco, este dice que es problema del Provincial. Que debo hacer? Ya me descontaron el dinero",2021-04-15T15:42:26.000Z,0.9946556091308594,0.003649987978860736,0.0016943525988608599,neg
257,57,1382717821055025157,147701996,@BBVAProvincial Buenos días me podrán informar que agencia cercana entre la California y Los dos Caminos estará operativa para poder solventar problema con mi tarjeta de débito. Gracias,2021-04-15T15:29:52.000Z,0.007312464993447065,0.9801995158195496,0.012488046661019325,neu
258,58,1382701387184812033,785107236,@BBVAProvincial Buenas necesito una domiciliacion autorizada y firmada por el banco eso lo puedo hacer en cualquier sucursal o solo en donde aperture la cta?,2021-04-15T14:24:34.000Z,0.010626129806041718,0.9843781590461731,0.004995722323656082,neu
259,59,1382697531835097093,51458239,@BBVAProvincial buenos dias es posible cambiar el numero celular afiliado de otra forma que no sea ir a una agencia? gracias,2021-04-15T14:09:15.000Z,0.006119268015027046,0.9884384274482727,0.005442218389362097,neu
260,60,1382666348703125505,1169785980,"@Banesco Sería bueno que en los estados de cuenta se pudieran reflejar el lugar donde se hizo el consumo, como lo hace @BBVAProvincial . Sería de mucha ayuda al usuario",2021-04-15T12:05:20.000Z,0.01925707422196865,0.6871627569198608,0.29358017444610596,neu
261,61,1382665574363365377,316792669,"llevo varios días tratando de pagar Corpoelec a través del Provinet del @bbvaprovincial y nunca es posible, supongo que se darán cuenta y corregirán su incidencia cuando algún ejecutivo de ese banco trate de pagar https://t.co/xM1hVkUSpm",2021-04-15T12:02:16.000Z,0.9954303503036499,0.003628035308793187,0.0009416220709681511,neg
262,62,1382665244120596490,138116812,"@BBVAProvincial Buenos días. Cuales son los límites de retiro de efectivo diario, tanto en taquilla como en cajeros automáticos? Saludos.",2021-04-15T12:00:57.000Z,0.1008378341794014,0.8909575939178467,0.008204524405300617,neu
263,63,1382662027475349505,1364947006402269184,@BBVAProvincial Cómo es posible que después de tres semanas de c. Radical solo harán una agencia,2021-04-15T11:48:10.000Z,0.9927698969841003,0.005071350373327732,0.0021588129457086325,neg
264,64,1382661793475100673,1364947006402269184,@BBVAProvincial Y cuando tienes la clave bloqueada que hacer tengo tres días tratando de entrar al banco única agencia operativa del la calle 23 olvídelo no sirve,2021-04-15T11:47:14.000Z,0.9933857321739197,0.005720329936593771,0.0008939311373978853,neg
265,65,1382574156101877764,354586590,"@BBVAProvincial Buenas Noches me podrían ayudar para desbloquear mi tarjeta, estaría bastante agradecido.",2021-04-15T05:59:00.000Z,0.008031570352613926,0.8499557971954346,0.14201262593269348,neu
266,66,1382551862948282368,152976432,"@fernandom1987 @BBVAProvincial Cuando valla el técnico para efectuar la reconexión. Le va a preguntar que si le comentaron de los 20 dólares. Los cuales hay que darlos en efectivo sin factura, sin justificar por qué . Según eso está estipulado por la empresa y aprobado por el gobierno. Son unos ladrones",2021-04-15T04:30:25.000Z,0.9953828454017639,0.0027275229804217815,0.0018896693363785744,neg
267,67,1382532671679688712,122123036,@BBVAProvincial Yo tengo la clave especial bloqueada como hago para desbloquearla las tarjetas de débito no se ven los números y las de crédito están vencidas,2021-04-15T03:14:09.000Z,0.8824905157089233,0.11544276028871536,0.002066629473119974,neg
268,68,1382495992738627585,250712617,"@rigotordoc @MercantilBanco @BBVAProvincial es con ustedes, 1 sola app para todo.",2021-04-15T00:48:24.000Z,0.04357810690999031,0.8129047751426697,0.1435171514749527,neu
269,69,1382490368151855105,431246883,@BBVAProvincial Mi TDD dice que está inactiva. ¿Adónde debo solicitar información sobre eso? El IVR no indica una ruta para estas consultas.,2021-04-15T00:26:03.000Z,0.5587115287780762,0.43201136589050293,0.009277120232582092,neg
270,70,1382482432662896647,193457133,@JANEGLYCOLINA @NicolasMaduro @BBVAProvincial @BVCinforma Cuñada imaginese usted que conoces todas las leyes pero bueno a mi no me van a robar  @BBVAProvincial yo si tengo que denunciar en otro planeta lo hare xq asi como hoy fue a mi cuantos ancianos hay sin poder comprar sus medicinas es triste cuñada,2021-04-14T23:54:31.000Z,0.9961023330688477,0.002590728225186467,0.0013069425476714969,neg
271,71,1382468769696583680,1262956194,@fernandom1987 @NicolasMaduro @BBVAProvincial Cuñado lo mismo me hicieron a mi en el banco @BVCinforma nunca me regresaron mi dinero según quedó en el limbo qué tal y así me quede robada fueron 20$ en ese momento,2021-04-14T23:00:14.000Z,0.9970113039016724,0.0020169259514659643,0.0009717352222651243,neg
272,72,1382449638150713346,221565041,Por favor habiliten a @BBVAProvincial para pagar el servicio. https://t.co/ipEyjV9aoI,2021-04-14T21:44:13.000Z,0.0060659428127110004,0.9767531156539917,0.01718091405928135,neu
273,73,1382448777194315779,193457133,@BBVAProvincial tengo 6 dias sin @Intercable_Vzla por tu culpa ya me cortaron el internet ahora si me cortan @Intercable_Vzla el cable tu me vas a responder por reconexion tiempo perdido y dinero perdido eso vale plata cadia que pasa es perdida entiende @BBVAProvincial https://t.co/sSPLDOpDyH,2021-04-14T21:40:47.000Z,0.9960899949073792,0.0026888414286077023,0.0012211025459691882,neg
274,74,1382446047562248203,2492732997,@BBVAProvincial Quiero activar mi usuario para actualizar mis datos #QuedateEnCasa,2021-04-14T21:29:57.000Z,0.016029883176088333,0.974551260471344,0.009418850764632225,neu
275,75,1382445896307240967,193457133,@BBVAProvincial les recomiendo no depositen plata en provincial si llegan a pasar un monto alto por punto de venta se lo descuenta y no pasa y pasan dias y no devuelven el dinero juegan con tu plata asqueroso banco @BBVAProvincial cambiense para @Banesco o @bancamiga,2021-04-14T21:29:20.000Z,0.9927235245704651,0.006155647803097963,0.0011207665083929896,neg
276,76,1382444927309774854,121274146,@BBVAProvincial Por favor Que sucede que me otorgaron un crédito hace un mes lleve todos los requerimientos y firme y aún no me liquidan?,2021-04-14T21:25:29.000Z,0.990790605545044,0.007995137013494968,0.0012142492923885584,neg
277,77,1382442210323533837,193457133,@BBVAProvincial me quito de mi tarjeta 33millones el viernes hoy es miercoles 6 dias van como hago para recuperar mi plata @NicolasMaduro @TSJ_Venezuela @ministerpublico @elimpulsocom @ElInformadorVE @laprensalara @RCR750 @Fredyandradea @El_Noticiero @NTN24 @noticierovv,2021-04-14T21:14:42.000Z,0.8765397667884827,0.11923065036535263,0.0042295693419873714,neg
278,78,1382439647230496773,1342641260692201473,@BBVAProvincial Desde cuándo??,2021-04-14T21:04:31.000Z,0.06979912519454956,0.9154496788978577,0.014751075766980648,neu
279,79,1382427756357689346,193457133,@BBVAProvincial diganme si me van a robar los 33millones o me lo van a reponer para no melestar mas a esta porqueria de banca hasta que vuelva a servir @BBVAProvincial @NicolasMaduro @SudebanInforma @AsambleaVE @notipromar @noticierovv @NTN24ve @NTN24,2021-04-14T20:17:16.000Z,0.9937431216239929,0.004653040785342455,0.0016038183821365237,neg
280,80,1382422358066102280,1211036446515089408,@BBVAProvincial @CorpoelecInfo está desactivado el pago por los bancos ? Llevo días tratando de saber mi facturación y nada !!,2021-04-14T19:55:48.000Z,0.9883363842964172,0.010240779258310795,0.0014228357467800379,neg
281,81,1382412523685744640,193457133,@BBVAProvincial si este banco si se le puede llamar asi no a podido regresarme 33millones en 6 dias imaginate si fueran millardos verga me muero se la arrechera y de la espera me provoca es ir a pedir mi plata de una cerrar mi cuenta que la tengo creo q desde el 2008,2021-04-14T19:16:44.000Z,0.9963940978050232,0.0021841186098754406,0.0014218336436897516,neg
282,82,1382409936102117376,193457133,@Banesco ustedes enseñen a unos de los peores banco ahorita @BBVAProvincial  como devolver un dinero rapido cuando una tarjeta no pasa pero si debitan porq @BBVAProvincial  le quedo grand van 6 dias de perdida total si fuera alreves ya me hubieran amenazado con departamento legal,2021-04-14T19:06:27.000Z,0.99569171667099,0.003238900564610958,0.0010694687953218818,neg
283,83,1382408850314235905,193457133,@BBVAProvincial osea lo van a enseñar a manejar los recursos de los demas asi como estan manejando mis 33millones que me tienen desde el viernes y si lo llevas a dolar ya perdi plata perdi 6 dias de internet perdi gasolona yendo a sus agencias sin bioseguridad https://t.co/uzTq5kXv2j,2021-04-14T19:02:08.000Z,0.9871355891227722,0.010909976437687874,0.0019544463139027357,neg
284,84,1382402821543313411,608664882,@BBVAProvincial Buenas tardes. Como realizar un reclamó por descuento de dinero por no pasar la tarjeta de débito la primera vez. Gracias,2021-04-14T18:38:11.000Z,0.11902614682912827,0.8687148094177246,0.012259075418114662,neu
285,85,1382397250639368193,193457133,@BBVAProvincial @elimpulsocom @ElInformador_ar @Fredyandradea @TRICOLOR990AM  como es posible que provincial me desconto un dinero desde el viernes hoy es miercoles van 6 dias y no me pongan mis 33millones para pagar inter acaso mis hijas no estudian no trabajo no justo esto,2021-04-14T18:16:02.000Z,0.9968351721763611,0.001831440138630569,0.0013333989772945642,neg
286,86,1382396458457042946,193457133,@BBVAProvincial @NicolasMaduro @AsambleaVE hace 24 horas me respondieron despues de 5 dias y hoy el sexto dias y no me han puesto mi dinero en la cuenta para pagar @inter osea mis hijas no estudian yo no trabajo sigo perdiendo tiempo saldo y gasolina contigo @BBVAProvincial https://t.co/sEvcU1s80o,2021-04-14T18:12:54.000Z,0.9965349435806274,0.0023780555929988623,0.0010870298137888312,neg
287,87,1382395542408462337,193457133,@BBVAProvincial @bbva hoy es mi sexto dia esperando que me devuelvan mi dinero necesito pagar mi internet llevo 6 dias sin servicio por ustedes acaso me van a responder por eso ? Mis hijas no estudian? Yo no trabajo ? Me cortan el cable tambien ?  @NicolasMaduro metele la lupa,2021-04-14T18:09:15.000Z,0.9878586530685425,0.009937572292983532,0.002203810028731823,neg
288,88,1382386558108569605,1345487650074062849,"#Carabobo @BBVAProvincial 
Yo por mi parte he decidido de prescindir de sus servicios....",2021-04-14T17:33:33.000Z,0.11996307224035263,0.8687566518783569,0.011280285194516182,neu
289,89,1382386071829413896,1345487650074062849,#Carabobo @BBVAProvincial como es posible que no puedan resolver algo tan sencillo como la actualización de datos por vía cajero o Provinet....que les cuesta agilizar en tiempos de pandemia  ese servicio. Más bien me hacen pensar que uds están cerrando la Santa María...sigo,2021-04-14T17:31:37.000Z,0.9966210126876831,0.0018657590262591839,0.0015132002299651504,neg
290,90,1382384606436061186,1345487650074062849,#Carabobo @BBVAProvincial la excusa que dan ellos es que por la pandemia están cerrados pero lo más sospechoso es que el usuario no puede resolver nada por cajero o vía telefónica para actualizar datos y la respuesta que dan es: diríjase a la agencia....sigo,2021-04-14T17:25:48.000Z,0.9952201247215271,0.0035386644303798676,0.0012411780189722776,neg
291,91,1382383893622448133,1345487650074062849,"#Carabobo @BBVAProvincial 
He tratado de cambia mi número desde hace 5 semanas y aquí en Valencia están cerrados todos los provincial excepto el de la a Bolívar y la Michelena pero los 2 bancos están colapsados y medio abiertos con muy poco personal....sigo",2021-04-14T17:22:58.000Z,0.9889386892318726,0.009833316318690777,0.001228034496307373,neg
292,92,1382383023702818817,1345487650074062849,#Carabobo quiero advertir y no deseo alarmar a los usuarios del banco @BBVAProvincial pues mi historia es que para poder cambiar o actualizar los datos de número o correo  se debe ir a la agencia en dónde aperturó su cuenta u otra agencia....hilo,2021-04-14T17:19:30.000Z,0.8413655161857605,0.15448269248008728,0.004151743836700916,neg
293,93,1382380788096901122,113361850,@chabela19171347 @BBVAProvincial Tengo 2 personas 3ra edad con pensión con provincial. tengo q cambiarle cada 6 meses la clave tanto de Provinet como la del la tarjeta de débito. FASTIDIO NIVEL NECIO memorizar 6 dígitos nuevos cada 6 meses @BBVAProvincial,2021-04-14T17:10:37.000Z,0.09563762694597244,0.8957054018974304,0.008656968362629414,neu
294,94,1382375901472686080,562789354,@BBVAProvincial Tengo clave de acceso bloqueada consulto a plataforma por internet cumplo con todos los pasos y espero envío código digital y nunca llega Presento problemas desde el viernes pasado Qué hacer gracias,2021-04-14T16:51:12.000Z,0.02115417644381523,0.950788676738739,0.028057094663381577,neu
295,95,1382362735162310660,193457133,@BBVAProvincial yo hoy no me quede en fui a reclamar mi dinero en la sede de cabudare y eso estaba full uno arriba de otro como si el coronavirus fuera juego yua son 6 dias sin mis 33 millones sin internet sin mis hijas estudiar y sin poder trabajar y gastando nu gasolina y saldo https://t.co/DlZ3RuIAUf,2021-04-14T15:58:53.000Z,0.9968997240066528,0.0020076448563486338,0.001092614489607513,neg
296,96,1382350505951776772,193457133,@BBVAProvincial 6to dia sin mi dinero de vuelta sexto dia sin internet 6to dia sin que mi hija estudien por culpa de ustedes y sexto dia sin poder trabajar bien sin mi internet @BBVAProvincial tu eres el unico culpable hasta cuando me la calo,2021-04-14T15:10:18.000Z,0.9969024062156677,0.0019125269027426839,0.001185022760182619,neg
297,97,1382342291482873856,299042528,"Oficinas activas del @BBVAProvincial 
Guacara 0
Los Guayos 0
San Diego 0
Valencia ??
Seguiremos intentando",2021-04-14T14:37:39.000Z,0.008072718977928162,0.9545187950134277,0.03740844875574112,neu
298,98,1382340329563652101,100022785,"@BBVAProvincial Buenos días se venció la clave de acceso al portal y no permite modificarla ya que no habilita el botòn listo, necesito ayuda y por teléfono no la prestan... gracias",2021-04-14T14:29:51.000Z,0.8298376202583313,0.16590160131454468,0.004260786809027195,neg
299,99,1382339688413986822,1254954420640587777,"@BBVAProvincial Cuando van a contestar, INEFICIENCIA O NADA,",2021-04-14T14:27:19.000Z,0.6154252290725708,0.3799472451210022,0.004627527203410864,neg
300,0,1382339454875152389,1254954420640587777,"@BBVAProvincial NO PUEDO USAR LOS CANALES DIGITALES,XQ ESTA BLOQUEADA Y TENGO QUE IR A LA AG. Y SIEMPRE ESTA CERRADA AG. CATIA, ENTONCES EXPLICAME COMO HAGO.?????????????..????",2021-04-14T14:26:23.000Z,0.7850134372711182,0.19538666307926178,0.019599925726652145,neg
301,1,1382336199931596801,1254954420640587777,"@BBVAProvincial que agencia está funcionando, requiere desbloquear mi CTA por internet, y tengo que ir ag. Catia, y siempre está cerrada.",2021-04-14T14:13:27.000Z,0.9823518395423889,0.015806134790182114,0.0018419474363327026,neg
302,2,1382329869435072516,544651704,"Ya está disponible el #175  de #InspiraRSERadio donde hablamos con Yohana Suárez - Discipline Manager- Responsabilidad de la Fundación @BBVAProvincial #HacemosRSE 
Apóyanos con @buymeacoffee 
 @ivoox  https://t.co/AGgdf3FMTx",2021-04-14T13:48:17.000Z,0.014035912230610847,0.9407067894935608,0.0452573262155056,neu
303,3,1382316321963184130,98769149,"Buen día @AyudaMovistarVe @MovistarVe  ayer hice recarga desde @Banesco para pagar mi renta y a pesar de haber debitado el dinero aún no se me hace efectivo, luego la hice desde @BBVAProvincial y el resultado fue el mismo, me han debitado pero no se hace efectivo en mi linea",2021-04-14T12:54:28.000Z,0.018364261835813522,0.975397527217865,0.006238181609660387,neu
304,4,1382139401774510083,459509024,"@BBVAProvincial Buenas noches, en mi casa no tengo señal movistar, y no me llegan los códigos de verificación al correo, pueden por favor ayudarme. Gracias de antemano",2021-04-14T01:11:26.000Z,0.6886681914329529,0.30609366297721863,0.005238092038780451,neg
305,5,1382129456265957381,785375226,"#13Abril Plataforma de @BBVAProvincial falla en procesar pago servicio CANTV. Operación procesada 9/4/2021 am ""correctamente"" se procesó debidamente, pero emitió confirmación. Hoy 13 sin servicio CANTV por falta de pago y tuve que efectuar de nuevo el mismo pago",2021-04-14T00:31:55.000Z,0.9918911457061768,0.006846587639302015,0.0012622957583516836,neg
306,6,1382117617016709125,2423098768,"@BBVAProvincial Y como quedarse en casa si a través de los medios disponibles pide que lo ayuden y no lo hacen pues tiene uno que salir, yo envié un correo a soporte para que me ayuden con la actualización de mis datos y no me han dado respuesta y eso que explique que soy de tercera edad",2021-04-13T23:44:53.000Z,0.9955517649650574,0.003498790320008993,0.0009493796969763935,neg
