,Unnamed: 0,text,created_at,author_id,id,neg,neu,pos,score
200,0,"@enriquejuan @UpholdInc @holareserve @Banesco Juancho, we need to talk. Jajaja.",2021-04-23T23:57:56.000Z,111670030,1385744779863015427,0.010646414943039417,0.5632144212722778,0.426139235496521,neu
201,1,CDSM todos los de nómina en @PDVSA a esta hora 7:55pm a los @pdvsa_jubilados no nos han depositado en @Banesco son unos mal paridos,2021-04-23T23:57:26.000Z,932844362,1385744656437334019,0.9963839054107666,0.002602159045636654,0.0010139086516574025,neg
202,2,@Banesco Tengo casi un mes con la cuenta de banca Virtual bloqueada y no ha sido posible ingresar. Sigo el protocolo indicado en el portal y no funciona. Me pueden indicar que debo hacer para desbloquear?,2021-04-23T23:07:57.000Z,49432459,1385732201556463620,0.9732811450958252,0.025211481377482414,0.0015073816757649183,neg
203,3,"Son una basura de banco, ni una llamada pueden atender de inmediato cuando uno bloquea la cuenta. @Banesco cada día más ineficientes.",2021-04-23T23:03:01.000Z,107889373,1385730962512912387,0.996743381023407,0.0015184532385319471,0.0017382260411977768,neg
204,4,"¿Hay inconvenientes con el #PagoMovil de @Banesco ? Desde hace 40 minutos estoy intentando una transacción y no puedo hacerla (ni por computadora ni por el móvil). Señores @Banesco , por favor, den respuesta",2021-04-23T22:41:22.000Z,65216691,1385725515101786118,0.8604444265365601,0.13598541915416718,0.0035701163578778505,neg
205,5,"@Banesco me gustaría eliminar un seguro que hace tiempo habia pedido que me eliminaran y por el cual de repente ahora me hacen cobros por montos muy altos, sin haberlo reactivado de mi parte",2021-04-23T22:18:23.000Z,803575506,1385719728455434248,0.9956784844398499,0.003217111574485898,0.0011044618440791965,neg
206,6,@Banesco @mariagjg aún está activo ese correo? gracias,2021-04-23T21:59:19.000Z,803575506,1385714931887190018,0.00606449693441391,0.900845468044281,0.09309006482362747,neu
207,7,"Si eres Venezolana, tienes entre 18 y 30 años y te interesa la creación poética, el Concurso Nacional de Poesía Joven Rafael Cadenas es para ti. 
Lo organizamos junto a  @banesco,  @Poeteca1 
y  @TeamPoetero 
Por favor, lee bien las bases.
¡Te esperamos! https://t.co/mCYtoGzHRb",2021-04-23T21:45:05.000Z,799371655,1385711347573432324,0.015525437891483307,0.19240868091583252,0.7920658588409424,pos
208,8,Este fin de semana @Banesco invita sintonizar #Preludio @Unionradionet 90.3FM entrevistare @FabbyOlano desde Quito y @edwingarellano @RichardMedinaG desde Bogota. Sab 6am y 11pm Dom 8am https://t.co/1Zxul0anid Canal 980 @SimpleTVVE Pag YouTube Unión Radio,2021-04-23T21:36:44.000Z,58336289,1385709248924037127,0.03070978634059429,0.8880891799926758,0.08120103180408478,neu
209,9,"@Banesco en la semana de flexibilización , la agencia de paseo las industrias en Valencia estará funcionando, puedo depositar en ésa agencia?",2021-04-23T20:57:41.000Z,90684042,1385699421128642566,0.017369426786899567,0.9412098526954651,0.041420828551054,neu
210,10,@Banesco quienes pueden depositarme en la cuenta verde?,2021-04-23T20:56:17.000Z,90684042,1385699068647706626,0.015809157863259315,0.9794744253158569,0.004716386087238789,neu
211,11,"@Banesco buenas tardes, cuál es el monto mínimo con el que puedo realizar mi primer depósito en la cuenta verde?",2021-04-23T20:55:23.000Z,90684042,1385698840909651969,0.07040690630674362,0.9214051365852356,0.00818792823702097,neu
212,12,"@Banesco Buenas tardes por favor necesito hacer pago movil serian tan amables de solventar, gracias",2021-04-23T19:10:24.000Z,2574668715,1385672421013868546,0.005435323808342218,0.9808732867240906,0.013691390864551067,neu
213,13,@Banesco Hola ya le e enviado varios mensajes y no dan respuesta,2021-04-23T18:38:17.000Z,143257591,1385664337235398657,0.9925695061683655,0.0060814134776592255,0.00134912075009197,neg
214,14,"@edzorak @UpholdInc @holareserve @Banesco Man, está difícil conseguir Bs y por acá fue un paseo.",2021-04-23T18:00:33.000Z,84410002,1385654842643865602,0.045924559235572815,0.9304510354995728,0.02362438663840294,neu
215,15,@enriquejuan @UpholdInc @holareserve @Banesco Yo lo hice ayer con 5$ como prueba y mira q éxito 😎,2021-04-23T17:57:21.000Z,2778926582,1385654036741898248,0.017548561096191406,0.6344354152679443,0.3480159640312195,neu
216,16,"Friends! Anyone interested? Go and have a look.
@NVGourmet @VayaAlTeatro @Banesco @ecogardennet @marquina04 @00nanu https://t.co/SrjVzDcV6i",2021-04-23T17:56:57.000Z,194771009,1385653936493776896,0.02374359220266342,0.8571115136146545,0.11914490908384323,neu
217,17,"Ok, hoy necesitaba tener algo de Bs para pagar picos el fin de semana y mírame tu, me traje 10 USD de @UpholdInc a @holareserve y de allí me los pase a Bs en @Banesco #excelenteservicio https://t.co/g6mEN0NYpl",2021-04-23T17:52:53.000Z,84410002,1385652915491180553,0.4218958616256714,0.5698217153549194,0.008282393217086792,neu
218,18,"@Banesco Buenas Tardes! Acabo de hacer dos pago Móvil a cuentas distintas y las dos dieron error, me cobraron comisión sin haberse hecho la transacción. ¿Me pueden explicar qué pasa con eso?",2021-04-23T17:52:08.000Z,172761887,1385652724310683654,0.9904000163078308,0.008226356469094753,0.0013735105749219656,neg
219,19,@Banesco Buenas tardes. Pueden por favor enviarnos  una dirección de correo para elevar un reclamo a presidencia @josegrasso,2021-04-23T17:03:08.000Z,1385335818072494089,1385640392499113985,0.0197149645537138,0.9731876254081726,0.00709738302975893,neu
220,20,"Friends! Anyone interested? Go and have a look.
@miclubaguasal @Funda_Roy @Banesco @AnotatecnChavez @Adrianita2510 @OropezaKarim @LOSGUASIMITOS @yefersonjpsuv @Hkvg87 @marwinmejia https://t.co/FC2ysU4GUJ",2021-04-23T16:24:40.000Z,219822237,1385630713748201475,0.025592613965272903,0.8451537489891052,0.12925365567207336,neu
221,21,"Agradecido con @Banesco por su extraordinaria atención y gestión,su ejecutiva  María Gabriela Duque me contactó para regularizar todo lo concerniente a mi solicitud,es fundamental que  más instituciones como la de ustedes sigan en ese camino de fortalecer los servicios. 👏👏👏",2021-04-23T16:10:10.000Z,314351006,1385627066251497476,0.0049901967868208885,0.01868458092212677,0.976325273513794,pos
222,22,"Tienes la oportunidad de participar en nuestros diplomados para la gerencia de las empresas. 
Consulta nuestra página web:
https://t.co/fgM2kaRQdQ
@MercantilBanco @BanescoPanama @Tibipd
  @CDCHTA @ja_olivares @Banesco @BanescoRD
 @Mercantilbanpa @BolsaMercantil https://t.co/3l4UchLGFS",2021-04-23T15:26:24.000Z,148077485,1385616048116965378,0.018885133787989616,0.8752942085266113,0.10582064837217331,neu
223,23,@banesco buen dia para cambiar el telefono de operaciones especiales juridico que debo hacer,2021-04-23T14:40:16.000Z,155051396,1385604439566950402,0.013965412974357605,0.6030375361442566,0.382997065782547,neu
224,24,@Banesco Hola y como saben si no le di mis datos ni nada de eso?,2021-04-23T14:40:07.000Z,2574668715,1385604402464141314,0.9646670818328857,0.03346976637840271,0.001863202196545899,neg
225,25,"@traffiCARACAS  @Banesco Banesco permite qué una empresa en guarenas se haga un pago móvil desde mi cuenta, alguien me explica? Ayer me debitaron dinero de mi cta en @Banesco y nadie responde @Baneskin",2021-04-23T14:37:25.000Z,3288442055,1385603721325842434,0.962035596370697,0.0357317179441452,0.0022327087353914976,neg
226,26,"@lurbofari @Banesco @LucioQuincioC @No_al_Comunismo @traffiCARACAS @ElNacionalWeb @ElUniversal @sundde_ve Gracias por tu contacto, te invitamos a conocer los distintos  bancos disponibles para recargas Movilnet y su proceso para recargar. Ingresa a https://t.co/yK1U1iYzMg  en la sección Recarga y Pago. En @Info_Movilnet trabajamos para brindarte un mejor servicio. AR",2021-04-23T14:28:01.000Z,1306264038507192321,1385601358871601154,0.008182705380022526,0.14362090826034546,0.8481963872909546,pos
227,27,@Banesco Quiero abrir una cuenta por primera vez. ¿Cómo hago? #Esperosurespuesta,2021-04-23T14:15:18.000Z,1190286222926721025,1385598158030393347,0.013650903478264809,0.9827563762664795,0.0035927356220781803,neu
228,28,"@Banesco Buen dia, tengo 3 días sin poder hacer pago movil me pueden ayudar a resolver eso por favor, me urge https://t.co/BX84KcoWZe",2021-04-23T13:34:48.000Z,2574668715,1385587963850002439,0.9106690883636475,0.08632655441761017,0.003004432888701558,neg
229,29,"Ejemplos de empresas exitosas y sus estrategias de recursos humanos     
https://t.co/h7lhp7e556

via @Banesco     #RRHH",2021-04-23T13:03:10.000Z,43287329,1385580006164860931,0.03379003331065178,0.5001218318939209,0.46608811616897583,neu
230,30,"Un nuevo día, una nueva oportunidad para que @Banesco nos aumente las tarjetas de crédito por los menos a unos 8 mil millones porque ya basta de esa mamarrachada vulgar de 15.000 Bs.🙄",2021-04-23T11:23:41.000Z,67123921,1385554968648814595,0.15880919992923737,0.5219520330429077,0.3192388415336609,neu
231,31,"Concurso@autoresvzlanos.com.ve es el correo donde debes enviar tu poema para participar en el 6to Concurso Nacional de a poesía Joven Rafael Cadenas, organizado junto a @banesco, @Poeteca1 Y @TeamPoetero .
Lee las bases acá 👇🏼 https://t.co/r7mZw2dcMp",2021-04-23T10:10:04.000Z,799371655,1385536441728610305,0.015894701704382896,0.9030061364173889,0.08109916746616364,neu
232,32,@Banesco Holisss me inscribí y no me llego ningún correo ni nada,2021-04-23T03:47:59.000Z,1246436940192374785,1385440289846857728,0.9039286375045776,0.0939648449420929,0.002106535015627742,neg
233,33,@Banesco Hagan posible la recarga de prepago de #Digitel también.,2021-04-23T02:35:57.000Z,213426441,1385422158785089536,0.0072964271530508995,0.9045913219451904,0.08811227232217789,neu
234,34,@Banesco Un acierto de parte de banesco para facilitar el manejo de las operaciones en el movil,2021-04-23T01:54:51.000Z,1243682982021472258,1385411817292320770,0.011143815703690052,0.030423274263739586,0.9584328532218933,pos
235,35,@Banesco quien en su sano juicio va a utilizar la #cuentaverde si depositas $ en efectivo. Y vas hacer un pago y te lo cambian a bs. No sean brutos es lo mismo hacer  un pago Mobil o pagas en $ de una vez y nadie te cobra el 1% de comisión. Que fracaso.,2021-04-23T01:11:03.000Z,335281535,1385400793759686658,0.9955862760543823,0.0033091665245592594,0.0011045592837035656,neg
236,36,Cómo saber si en agencia 0227 tienen tarjetas de débito? La mia presenta problemas el chip @banesco @Baneskin,2021-04-23T00:51:42.000Z,353618026,1385395926311788545,0.9948776960372925,0.0039026979357004166,0.0012195500312373042,neg
237,37,Hello @Banesco quisiera saber si la oficina de vista alegre están trabajando y ustedes tienen plástico para tarjetas por favor  y gracias,2021-04-23T00:34:14.000Z,109900105,1385391527971655685,0.015714284032583237,0.9754583239555359,0.008827422745525837,neu
238,38,@Banesco Excelente!! Que sigan los Éxitos y las Bendiciones!!,2021-04-23T00:30:27.000Z,304085531,1385390576514785280,0.003168308874592185,0.00916583463549614,0.9876658916473389,pos
239,39,"@Banesco Hola no puedo usar el servicio pago móvil, ustedes dan asistencia por aquí?",2021-04-22T23:34:01.000Z,143257591,1385376376077889539,0.9326819777488708,0.06528262048959732,0.0020354273729026318,neg
240,40,"@Banesco Banescoooo necesito acceder a mi cuenta desde el viernes pasado se me ha hecho imposible acceder a la banca online es error tras error cuando intento acceder, será que tendremos a acudir al sudeban a ver si los sancionan y ponen y así ponen a funcionar sus servicios???",2021-04-22T21:34:09.000Z,2573878244,1385346211557875717,0.9887968301773071,0.009993929415941238,0.0012093191035091877,neg
241,41,"No sé que es más difícil en estos tiempos, si validar una cuenta con @holareserve  o abrir una cuenta en @Banesco  casi que te piden la partida de Simón Bolívar y Jesucristo juntos.",2021-04-22T19:46:04.000Z,540481558,1385319008593924100,0.9916266202926636,0.006991424597799778,0.0013818348525092006,neg
242,42,"@Banesco Buenas tardes, no puedo hacer pago movil desde ayer pueden ayudar con eso porfa https://t.co/6Q9upmKZmU",2021-04-22T19:36:13.000Z,2574668715,1385316531450564622,0.5986427068710327,0.39550161361694336,0.005855664610862732,neg
243,43,"@Banesco Buenas tardes estoy tratando desde ayer hacer pago movil y no salen, pueden ayudarme con eso por favor, saludos https://t.co/v6V7qgSJpJ",2021-04-22T19:34:33.000Z,2574668715,1385316109876879366,0.6780688166618347,0.316213458776474,0.005717837251722813,neg
244,44,"Inscripciones abiertas para nuestras diplomados en el área administrativa para la gerencia de las empresas.
Para mayor información:
https://t.co/FyJz0fbaKs
@LaRamaDorada @VisionGerenci @Tibipd @EmpresasPolar @MovistarVe @movistar_cr @MovistarArg @banesco @comerciomerida https://t.co/ggod2ef024",2021-04-22T19:28:19.000Z,148077485,1385314543933476872,0.011464993469417095,0.9045815467834473,0.08395349979400635,neu
245,45,"Epa @Banesco será que ya LA MENTIRA de ""estar trabajando para solventar..."" Dejo de ser útil ?????? O están diseñando otro mojón? Pues hace ya más de 4 meses que siguen ESTAFANDO NOS CON SERVICIOS QUE NO FUNCIONAN Y SI COBRAN @sundde_ve @Info_Movilnet @RunRunesWeb @traffiCARACAS https://t.co/xqb4zjrdYh",2021-04-22T19:22:56.000Z,107060380,1385313186254139397,0.9934443235397339,0.005039913114160299,0.0015157442539930344,neg
246,46,"@Banesco tengo una inquietud, porqué si tienes vencida la TD Y acudes a la agencia para cambiar dicha TD te piden los recaudos cómo sí fueras abrir una cta. nueva...",2021-04-22T19:04:25.000Z,63297183,1385308529838501889,0.9925227761268616,0.005910458974540234,0.0015667787520214915,neg
247,47,"@Banesco Todavía estoy esperando la respuesta, nunca llego nada por mensaje privado",2021-04-22T18:14:41.000Z,152888206,1385296010084241409,0.9051288366317749,0.09230196475982666,0.0025691702030599117,neg
248,48,"@Banesco Buenas tardes, por que es tan difícil y ladilla desbloquear una cuenta con ustedes? Lo que falta es que pidan de requisito la partida de nacimiento del la mamá de superman",2021-04-22T18:06:17.000Z,147396771,1385293898835185665,0.9030945897102356,0.09347109496593475,0.003434409387409687,neg
249,49,@audiomaximo @Banesco Conchale a mí hermano trataron de estafarlo desde ese mismo número de teléfono haciendose pasar por una sobrina que cosas,2021-04-22T17:51:26.000Z,1144021887049183238,1385290159361511434,0.9950136542320251,0.0037010246887803078,0.001285263686440885,neg
250,50,@ParticipacionA @Dagober76504073 @NicolasMaduro @NicolasmaduroDr @EjeProactivo @MinSaludVE @avasquezh0787 @aloha_nunez @JpsuvAbdallah @Banesco @ConCiliaFlores @dcabellor @leones_cbbc Buena tarde excelente trabajo con la consulta pública,2021-04-22T17:37:27.000Z,1039760395639156736,1385286640583815175,0.004589203279465437,0.008593865670263767,0.986816942691803,pos
251,51,"Si naciste en Venezuela, tienes entre 18 y 30 años y te interesa la creación poética, el Concurso Nacional de Poesía Joven Rafael Cadenas es para ti. 
Lo organizamos junto a  @banesco,  @Poeteca1 
y  @TeamPoetero 
Por favor, lee bien las bases.
¡Te esperamos! https://t.co/TqWeXL6EwQ",2021-04-22T17:35:04.000Z,799371655,1385286043411308547,0.0162555780261755,0.2006460726261139,0.7830983400344849,pos
252,52,@Banesco de lo peor ...,2021-04-22T15:12:40.000Z,769945537,1385250206137081859,0.9959879517555237,0.0023908098228275776,0.0016212479677051306,neg
253,53,@Banesco  sres que pasa con la página. https://t.co/5ISenZHtFv,2021-04-22T14:53:55.000Z,769945537,1385245485955534851,0.11588814854621887,0.8760860562324524,0.008025869727134705,neu
254,54,CAMARADA @dcabellor y @CarnetDelPSUV  por favor revisar al @Banesco de Venezuela esta retrasando la asignacion al @Carnet_Patria. Por favor ver y reclamar.... @NicolasMaduro @jaarreaza,2021-04-22T14:47:58.000Z,1063159399,1385243988324720641,0.920540452003479,0.07605195045471191,0.00340765668079257,neg
255,55,"@Banesco Excelente aplicación, Pero en la versión anterior me permitía consultar el saldo movilnet en recarga cantv, algo que era una ventaja para los clientes movilnet.",2021-04-22T14:37:24.000Z,3340321318,1385241332306915338,0.009167609736323357,0.27006953954696655,0.7207628488540649,pos
256,56,DESDE AYER NO PUEDO INGRESAR EN MI CUENTA @Banesco POR FAVOR QUE PASA. NI POR PAGO MÓVIL NI POR TRANSFERENCIA #SOS SOS https://t.co/8Pv4rdQVPr,2021-04-22T13:11:45.000Z,120600875,1385219774708396038,0.9840206503868103,0.01253429614007473,0.003444979665800929,neg
257,57,"@AskMastercard @Banesco @BanescoPanama @jescotet @Iberia El correo que me han enviado dice textualmente ""por politicas de master card"". Ahora, me gustaria saber si un reverso realizado el dia 10 de febrero no cumple con un reclamo que segun el mismo correo dice que ""despues de 120 días, no amerita investigación""",2021-04-22T13:08:30.000Z,138218974,1385218959285362691,0.9790602922439575,0.01925935596227646,0.0016803399194031954,neg
258,58,@josealij @Banesco @BanescoPanama @jescotet @Iberia Hola Jose. Las instituciones financieras son quienes tienen acceso a este tipo de información. Puedes contactarte con ellos al número al reverso de tu tarjeta o contáctanos aquí: https://t.co/aymbugguDU Buen día ^I.,2021-04-22T12:58:56.000Z,631310321,1385216551251501062,0.021883314475417137,0.9184843897819519,0.0596323125064373,neu
259,59,"@Banesco Buenos Dias Sres .

Me Cobraron 200.000 Bs F por un cheque de Gerencia , a nombre de mi Cia , el Cual Reboto por Problemas con el Cobro , Diganme como Resuelvo el Problema ?

Me Devuelven mi Cuenta Bancaria o me Transfieren mi Dinero ?",2021-04-22T12:00:31.000Z,415739212,1385201851860197381,0.9828959703445435,0.015048686414957047,0.0020554261282086372,neg
260,60,"Hola @Banesco @BanescoPanama @jescotet @Mastercard . Buenos dias. Alguien puede explicarm por que si @Iberia me devolvió el 10 de feb el importe de un boleto, me dicen que el dinero no volvió a la cuenta y mi reclamo no procede? Alguien sabe donde está el dinero? Desapareció?",2021-04-22T10:52:28.000Z,138218974,1385184726223396874,0.9938549399375916,0.004810028243809938,0.0013349695364013314,neg
261,61,@Banesco En caso q la tarjeta de débito no se vean los número. Q procede?,2021-04-22T04:02:54.000Z,2723199234,1385081655598231552,0.017351195216178894,0.9788932204246521,0.003755532903596759,neu
262,62,"Felicitaciones a los ganadores y a los escogidos dentro de los 100 cuentos. Gracias al jurado por haber seleccionado uno de mis escritos, entre esos 100 #C280 @banesco",2021-04-22T00:50:36.000Z,867165876,1385033258098995201,0.004693874157965183,0.01042571384459734,0.9848804473876953,pos
263,63,#C280 @Banesco https://t.co/WYrn46wEvL,2021-04-22T00:30:27.000Z,132649870,1385028189383188494,0.023266101256012917,0.921833872795105,0.05489994212985039,neu
264,64,"@Banesco @petare67 Cómo pagar simple tv, no me aparece la opción",2021-04-22T00:27:17.000Z,165973592,1385027390045294593,0.9916577935218811,0.006939114071428776,0.0014030481688678265,neg
265,65,#Ayuda @ScotiabankRD @Popularenlinea @BancoCaribeRD @bbva @AdemiBanco @BancoCentralRD @arshumano @LaColonialSeg @MAPFRE @segurospepin @DiputadosRD @SenadoRD @monumentalrd @generalseguros @GRUPOSURA @Banesco @super_bravo @ANADEGAS @AsocPopular @AsocLaNacional @ACAPdom @AsocDuarte https://t.co/BMkgPXjMeY,2021-04-22T00:13:43.000Z,876535807,1385023978511679489,0.01853083446621895,0.1060563325881958,0.8754127621650696,pos
266,66,"@Banesco Sres . el Cheque de Banesco que Deposite en mi Cuenta No tiene Fondos y Reboto , 
Ustedes No se quieren dar por Enterados ?",2021-04-21T23:52:29.000Z,415739212,1385018634934816773,0.9954481720924377,0.0033168646041303873,0.001234934781678021,neg
267,67,"@Banesco Sres . Hablando sobre el tema . 

Si una Persona o Institucion entrega a Otra Persona , 1 Cheque Sin Fondos es 1 Delicuente ?",2021-04-21T23:33:52.000Z,415739212,1385013948114739205,0.8270153999328613,0.16447357833385468,0.00851100217550993,neg
268,68,"@Banesco DESDE TEMPRANO NO HE PODIDO HACER TRANSFERENCIA NI PAGO MÓVIL , ME DICE QUE TENGO OTRA SESIÓN INICIADA,  COSA QUE NO COMPRENDO PORQUE DESPUÉS QUE PASAN UNOS MINUTOS AUTOMÁTICAMENTE LA PAG SE CIERRA. #QUEPASA NECESITO PAGAR",2021-04-21T23:25:10.000Z,120600875,1385011759937900547,0.9779053330421448,0.017516054213047028,0.004578650929033756,neg
269,69,"El jurado del Concurso  #C280 de @Banesco me honró al colocar dentro de la lista de100 finalistas, uno de mis textos. En ese conjunto estoy ubicado como  # 60 (en vecindad con un cuento finalista de mi amiga @BajoTachon quien resultó ser la esplendorosa ganadora del Certamen) https://t.co/9ujeGI9q5X",2021-04-21T23:21:24.000Z,574622536,1385010811656196097,0.011754224076867104,0.041901856660842896,0.9463438987731934,pos
270,70,C280 Felicitaciones a todos los colegas escritores que participaron y ganaron en la 8va convocatoria de este prestigioso concurso @Banesco,2021-04-21T22:50:29.000Z,313745519,1385003030387597317,0.010830146260559559,0.02505238726735115,0.9641175270080566,pos
271,71,"@milcaber @Banesco Gracias, un placer compartir con todos",2021-04-21T22:43:20.000Z,361960284,1385001232914423810,0.0030875608790665865,0.014916202053427696,0.9819962978363037,pos
272,72,Que pasa con @Banesco que no envía el código de confirmación para transferencia s,2021-04-21T22:40:51.000Z,49801184,1385000608562876416,0.9754957556724548,0.023201359435915947,0.0013029464753344655,neg
273,73,"@ricarmeji @Banesco Felicidades, Ricardo. Fue muy grato conocer tu trabajo. Saludos",2021-04-21T22:36:13.000Z,751727905,1384999443162931207,0.0036980200093239546,0.012360896915197372,0.9839410185813904,pos
274,74,@Banesco @BajoTachon Felicidades a los ganadores.,2021-04-21T22:09:13.000Z,1541930846,1384992646855340032,0.00541062094271183,0.008564186282455921,0.9860251545906067,pos
275,75,"@Naky @Banesco @yulycc @jaimebelloleon 😂🤣 Muchas gracias @Naky si Dios quiere, poco a poco caminandito hasta la meta ✍️😁🙏",2021-04-21T22:07:38.000Z,1255209151,1384992249809879041,0.003601886099204421,0.03965112194418907,0.9567469358444214,pos
276,76,#C280 Felicitaciones a todos los ganadores y participantes de la 8va convocatoria de este concurso @Banesco,2021-04-21T21:58:14.000Z,361960284,1384989880992808967,0.011611118912696838,0.04094961658120155,0.9474392533302307,pos
277,77,"@Naky @Banesco Gracias. Esto no lo hago desde el ego ni la arrogancia, pues me considero aprendiz de la escritura y me falta mucho por mejorar. Una sola persona del mundo de los relatos a quien respeto mucho tuvo su mención y creí que otras pudieran estar entre los 100. Bendiciones 🙏🌷.",2021-04-21T21:56:59.000Z,132649870,1384989569133785090,0.007925801910459995,0.03710794448852539,0.9549662470817566,pos
278,78,"@AlexaRelatos @Banesco Tu argumento tiene tanto por debatir, Alexa, que mejor me quedo con este trozo: “No se niega el talento”.

Que estés muy bien 😬",2021-04-21T21:47:49.000Z,806220,1384987259938672642,0.00805707834661007,0.22615687549114227,0.7657860517501831,pos
279,79,"@ricarmeji @ISBETHGM @Banesco @yulycc @jaimebelloleon A ti, ¡nos regalaste secuencias divertidísimas de evaluar!",2021-04-21T21:41:03.000Z,806220,1384985557172903941,0.01238882914185524,0.01448364183306694,0.9731274843215942,pos
280,80,"@isabeldiazvzla @Banesco @jaimebelloleon @yulycc @BajoTachon ¡Qué belleza que sea tu primera vez, Isabel! ¡Enhorabuena! 😀",2021-04-21T21:39:38.000Z,806220,1384985200585756674,0.004382628947496414,0.005920192692428827,0.9896971583366394,pos
281,81,"@mcolina09 @Banesco @yulycc @jaimebelloleon ¡Felicitaciones, Marioska! 
¡Dale!, no tengo idea de si a la novena va la vencida, pero tal vez tú nos los enseñes 😁",2021-04-21T21:37:16.000Z,806220,1384984607800582145,0.005007533356547356,0.017549628391861916,0.9774428606033325,pos
282,82,"#C280 Ha debido haber mayor equidad entre los 100 relatos, y darle oportunidad a otros y no asignarle a una misma cuenta más de 10 menciones. No se niega el talento.; pero pudieron salir otros relatos de otras cuentas, que merecían un lugar. @Banesco @Naky",2021-04-21T21:36:53.000Z,132649870,1384984508752142336,0.013659370131790638,0.972981870174408,0.013358757831156254,neu
283,83,"@BajoTachon @Banesco @yulycc @jaimebelloleon ¡Felicitaciones, Fanny! 🥰
Y un abrazo grandísimo,",2021-04-21T21:34:43.000Z,806220,1384983965057048582,0.0033327059354633093,0.012654020451009274,0.9840132594108582,pos
284,84,Agradecida con @Banesco y los miembros del jurado @jaimebelloleon @Naky y @yulycc Mi primer concurso. Felicitaciones para @BajoTachon y el resto de finalistas.,2021-04-21T21:30:05.000Z,93439843,1384982799652900873,0.005391369573771954,0.00862772949039936,0.9859808683395386,pos
285,85,@ISBETHGM @Banesco @Naky @yulycc @jaimebelloleon gracias,2021-04-21T21:15:47.000Z,361960284,1384979200373891075,0.0037750108167529106,0.015198785811662674,0.9810262322425842,pos
286,86,@BajoTachon @Banesco @Naky @yulycc @jaimebelloleon Dios premia a la constancia! Merecido reconocimiento a tu inventiva. Te mereces esto y mucho más.,2021-04-21T21:14:17.000Z,73148516,1384978823104536577,0.0042295074090361595,0.01038273610174656,0.9853877425193787,pos
287,87,@Banesco @ricarmeji @Naky @yulycc @jaimebelloleon Excelente escritor!,2021-04-21T21:10:23.000Z,73148516,1384977841058627585,0.004484888631850481,0.0071886335499584675,0.9883264899253845,pos
288,88,Gracias @Banesco @Naky @yulycc y @jaimebelloleon. Quedaron 2 microcuentos de mi autoría entre los 100 finalistas...vamos por más en la novena 😁😎 https://t.co/OoAHwIuXN3,2021-04-21T20:57:40.000Z,1255209151,1384974638661488650,0.004416230134665966,0.018708061426877975,0.9768757820129395,pos
289,89,@Banesco Gracias,2021-04-21T20:54:30.000Z,169344244,1384973843471736832,0.004133572801947594,0.014588440768420696,0.9812780022621155,pos
290,90,"Queremos felicitar a nuestros autores @javiermirandalu y @LuisJavierH1 por haber conseguido 6 y 5 nominaciones respectivamente en el concurso #c280 de @banesco. Podemos decir que transtextos acaparó más del 10% de la pizarra. Aquí, el veredicto: https://t.co/lwqHFvHjTG",2021-04-21T20:39:25.000Z,1303381575325945856,1384970047551119368,0.012232246808707714,0.032665010541677475,0.9551027417182922,pos
291,91,@Banesco @BajoTachon Que ganan,2021-04-21T20:38:56.000Z,134454772,1384969924733460487,0.7044419646263123,0.2795475125312805,0.01601056195795536,neg
292,92,@Banesco 10 días q hice el pago movil una semana desde q realicé el requerimiento y aun nada q dan solución dinero y tiempo perdido señores,2021-04-21T20:21:44.000Z,144278006,1384965595817549825,0.9955883026123047,0.0029354605358093977,0.0014761451166123152,neg
293,93,"https://t.co/OxiqPslr9z
Me he divertido como un demente escribiendo y participando en esta edición del CONCURSO DE MICROCUENTOS #C280 de @Banesco 
Mis textos han quedado ""finalistas"" en los lugares: 14, 17, 24, 25, 51 y 74. Pienso jugarme estos números a la lotería. Nunca se sabe",2021-04-21T20:18:44.000Z,50709832,1384964843871080453,0.04557556286454201,0.7137450575828552,0.24067936837673187,neu
294,94,"@Banesco @Naky @yulycc @jaimebelloleon Inmensamente agradecida con @Naky,  @yulycc, @jaimebelloleon  y con @Banesco... a la octava va la vencida!",2021-04-21T20:13:48.000Z,2282869417,1384963599781801986,0.0045451391488313675,0.01510629989206791,0.980348527431488,pos
295,95,@Banesco @Naky @yulycc Saludo a los ganadores y a todos los que participaron.,2021-04-21T20:11:13.000Z,45949259,1384962949756997632,0.00481394911184907,0.013973597437143326,0.9812124371528625,pos
296,96,"@Banesco Mi pregunta es la siguiente? Porq piden eso? Adicional fui averiguar por el tramite del permiso sanitario y tengo q pagar el equivalente a 1 petro. Y aparte al gestor, uds en ves de mejorar, retroceden. El banco de Venezuela y banco de gobierno no pide tanto papeleo.",2021-04-21T20:08:34.000Z,1384865361863061504,1384962283579785220,0.8310784697532654,0.1572594791650772,0.011661951430141926,neg
297,97,@Banesco @BajoTachon Estoy sumamente orgullosa de ti hermana; te amo. Que felicidad... Ella @BajoTachon  es Mi hermana.,2021-04-21T19:57:28.000Z,71413452,1384959489158307840,0.003118983469903469,0.007464484311640263,0.9894165396690369,pos
298,98,"3er. Lugar @ricarmeji 🥉
#C280 “Lo maté porque sabía demasiado sobre mí, además, tengo derecho a llevar una vida propia”, dijo el personaje. @Banesco",2021-04-21T19:51:24.000Z,105219620,1384957963824209921,0.6213651895523071,0.36756613850593567,0.01106866355985403,neg
